* Measurement data measured by REW V5.19
* Source: D:\Downloads\Floyd Toole Trained Listeners only.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 22, 2020 9:47:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Floyd Toole Trained Listeners only.csv Format: Comma/Tab/Space delimited data 406 values loaded, 20 Hz to 19,672 Hz
* Measurement: Floyd Toole Trained List
* Smoothing: None
* Frequency Step: 0.25000003 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
329.300 1.674 0
329.550 1.674 0
329.800 1.674 0
330.050 1.675 0
330.300 1.675 0
330.550 1.675 0
330.800 1.675 0
331.050 1.675 0
331.300 1.675 0
331.550 1.675 0
331.800 1.675 0
332.050 1.676 0
332.300 1.676 0
332.550 1.676 0
332.800 1.677 0
333.050 1.677 0
333.300 1.678 0
333.550 1.678 0
333.800 1.678 0
334.050 1.679 0
334.300 1.679 0
334.550 1.680 0
334.800 1.680 0
335.050 1.681 0
335.300 1.681 0
335.550 1.682 0
335.800 1.682 0
336.050 1.683 0
336.300 1.683 0
336.550 1.684 0
336.800 1.684 0
337.050 1.685 0
337.300 1.685 0
337.550 1.686 0
337.800 1.686 0
338.050 1.687 0
338.300 1.687 0
338.550 1.688 0
338.800 1.688 0
339.050 1.688 0
339.300 1.689 0
339.550 1.689 0
339.800 1.690 0
340.050 1.690 0
340.300 1.691 0
340.550 1.691 0
340.800 1.692 0
341.050 1.692 0
341.300 1.692 0
341.550 1.693 0
341.800 1.693 0
342.050 1.694 0
342.300 1.694 0
342.550 1.695 0
342.800 1.695 0
343.050 1.696 0
343.300 1.696 0
343.550 1.697 0
343.800 1.697 0
344.050 1.698 0
344.300 1.698 0
344.550 1.699 0
344.800 1.699 0
345.050 1.700 0
345.300 1.700 0
345.550 1.701 0
345.800 1.701 0
346.050 1.701 0
346.300 1.702 0
346.550 1.702 0
346.800 1.702 0
347.050 1.703 0
347.300 1.703 0
347.550 1.703 0
347.800 1.703 0
348.050 1.703 0
348.300 1.704 0
348.550 1.704 0
348.800 1.704 0
349.050 1.704 0
349.300 1.704 0
349.550 1.704 0
349.800 1.704 0
350.050 1.704 0
350.300 1.704 0
350.550 1.704 0
350.800 1.704 0
351.050 1.704 0
351.300 1.703 0
351.550 1.703 0
351.800 1.703 0
352.050 1.703 0
352.300 1.703 0
352.550 1.703 0
352.800 1.703 0
353.050 1.703 0
353.300 1.703 0
353.550 1.703 0
353.800 1.703 0
354.050 1.703 0
354.300 1.703 0
354.550 1.703 0
354.800 1.703 0
355.050 1.703 0
355.300 1.703 0
355.550 1.703 0
355.800 1.703 0
356.050 1.703 0
356.300 1.703 0
356.550 1.703 0
356.800 1.703 0
357.050 1.703 0
357.300 1.703 0
357.550 1.703 0
357.800 1.703 0
358.050 1.703 0
358.300 1.703 0
358.550 1.703 0
358.800 1.704 0
359.050 1.704 0
359.300 1.704 0
359.550 1.704 0
359.800 1.705 0
360.050 1.705 0
360.300 1.705 0
360.550 1.706 0
360.800 1.706 0
361.050 1.706 0
361.300 1.707 0
361.550 1.707 0
361.800 1.707 0
362.050 1.708 0
362.300 1.708 0
362.550 1.708 0
362.800 1.709 0
363.050 1.709 0
363.300 1.709 0
363.550 1.710 0
363.800 1.710 0
364.050 1.711 0
364.300 1.711 0
364.550 1.711 0
364.800 1.712 0
365.050 1.712 0
365.300 1.713 0
365.550 1.713 0
365.800 1.713 0
366.050 1.714 0
366.300 1.714 0
366.550 1.715 0
366.800 1.715 0
367.050 1.715 0
367.300 1.716 0
367.550 1.716 0
367.800 1.717 0
368.050 1.717 0
368.300 1.718 0
368.550 1.718 0
368.800 1.718 0
369.050 1.719 0
369.300 1.719 0
369.550 1.720 0
369.800 1.721 0
370.050 1.721 0
370.300 1.722 0
370.550 1.722 0
370.800 1.723 0
371.050 1.723 0
371.300 1.724 0
371.550 1.725 0
371.800 1.725 0
372.050 1.726 0
372.300 1.726 0
372.550 1.727 0
372.800 1.727 0
373.050 1.728 0
373.300 1.728 0
373.550 1.729 0
373.800 1.729 0
374.050 1.730 0
374.300 1.730 0
374.550 1.730 0
374.800 1.731 0
375.050 1.731 0
375.300 1.731 0
375.550 1.731 0
375.800 1.732 0
376.050 1.732 0
376.300 1.732 0
376.550 1.732 0
376.800 1.732 0
377.050 1.732 0
377.300 1.732 0
377.550 1.732 0
377.800 1.732 0
378.050 1.732 0
378.300 1.732 0
378.550 1.732 0
378.800 1.732 0
379.050 1.732 0
379.300 1.732 0
379.550 1.731 0
379.800 1.731 0
380.050 1.731 0
380.300 1.731 0
380.550 1.731 0
380.800 1.731 0
381.050 1.731 0
381.300 1.731 0
381.550 1.731 0
381.800 1.731 0
382.050 1.731 0
382.300 1.731 0
382.550 1.731 0
382.800 1.731 0
383.050 1.731 0
383.300 1.731 0
383.550 1.731 0
383.800 1.731 0
384.050 1.731 0
384.300 1.731 0
384.550 1.731 0
384.800 1.731 0
385.050 1.731 0
385.300 1.731 0
385.550 1.731 0
385.800 1.731 0
386.050 1.731 0
386.300 1.731 0
386.550 1.731 0
386.800 1.731 0
387.050 1.731 0
387.300 1.731 0
387.550 1.731 0
387.800 1.731 0
388.050 1.731 0
388.300 1.731 0
388.550 1.731 0
388.800 1.731 0
389.050 1.731 0
389.300 1.731 0
389.550 1.731 0
389.800 1.731 0
390.050 1.731 0
390.300 1.731 0
390.550 1.731 0
390.800 1.731 0
391.050 1.731 0
391.300 1.731 0
391.550 1.731 0
391.800 1.731 0
392.050 1.731 0
392.300 1.731 0
392.550 1.731 0
392.800 1.731 0
393.050 1.731 0
393.300 1.731 0
393.550 1.731 0
393.800 1.731 0
394.050 1.731 0
394.300 1.731 0
394.550 1.731 0
394.800 1.731 0
395.050 1.731 0
395.300 1.731 0
395.550 1.731 0
395.800 1.731 0
396.050 1.731 0
396.300 1.731 0
396.550 1.731 0
396.800 1.731 0
397.050 1.731 0
397.300 1.731 0
397.550 1.731 0
397.800 1.731 0
398.050 1.731 0
398.300 1.731 0
398.550 1.731 0
398.800 1.731 0
399.050 1.731 0
399.300 1.731 0
399.550 1.731 0
399.800 1.731 0
400.050 1.731 0
400.300 1.731 0
400.550 1.731 0
400.800 1.731 0
401.050 1.731 0
401.300 1.731 0
401.550 1.731 0
401.800 1.731 0
402.050 1.731 0
402.300 1.731 0
402.550 1.731 0
402.800 1.731 0
403.050 1.731 0
403.300 1.731 0
403.550 1.731 0
403.800 1.731 0
404.050 1.731 0
404.300 1.731 0
404.550 1.731 0
404.800 1.731 0
405.050 1.731 0
405.300 1.731 0
405.550 1.731 0
405.800 1.731 0
406.050 1.731 0
406.300 1.731 0
406.550 1.731 0
406.800 1.730 0
407.050 1.730 0
407.300 1.730 0
407.550 1.730 0
407.800 1.730 0
408.050 1.730 0
408.300 1.730 0
408.550 1.730 0
408.800 1.730 0
409.050 1.730 0
409.300 1.730 0
409.550 1.730 0
409.800 1.730 0
410.050 1.730 0
410.300 1.731 0
410.550 1.731 0
410.800 1.731 0
411.050 1.731 0
411.300 1.731 0
411.550 1.732 0
411.800 1.732 0
412.050 1.733 0
412.300 1.733 0
412.550 1.734 0
412.800 1.734 0
413.050 1.735 0
413.300 1.735 0
413.550 1.736 0
413.800 1.737 0
414.050 1.737 0
414.300 1.738 0
414.550 1.738 0
414.800 1.739 0
415.050 1.740 0
415.300 1.740 0
415.550 1.741 0
415.800 1.741 0
416.050 1.742 0
416.300 1.742 0
416.550 1.743 0
416.800 1.744 0
417.050 1.744 0
417.300 1.745 0
417.550 1.745 0
417.800 1.745 0
418.050 1.745 0
418.300 1.746 0
418.550 1.746 0
418.800 1.746 0
419.050 1.746 0
419.300 1.746 0
419.550 1.746 0
419.800 1.746 0
420.050 1.746 0
420.300 1.746 0
420.550 1.746 0
420.800 1.746 0
421.050 1.746 0
421.300 1.746 0
421.550 1.746 0
421.800 1.746 0
422.050 1.746 0
422.300 1.746 0
422.550 1.746 0
422.800 1.746 0
423.050 1.745 0
423.300 1.745 0
423.550 1.745 0
423.800 1.745 0
424.050 1.745 0
424.300 1.745 0
424.550 1.745 0
424.800 1.745 0
425.050 1.745 0
425.300 1.745 0
425.550 1.745 0
425.800 1.745 0
426.050 1.744 0
426.300 1.744 0
426.550 1.744 0
426.800 1.744 0
427.050 1.744 0
427.300 1.744 0
427.550 1.744 0
427.800 1.744 0
428.050 1.744 0
428.300 1.744 0
428.550 1.744 0
428.800 1.744 0
429.050 1.744 0
429.300 1.744 0
429.550 1.744 0
429.800 1.745 0
430.050 1.745 0
430.300 1.745 0
430.550 1.745 0
430.800 1.745 0
431.050 1.746 0
431.300 1.746 0
431.550 1.747 0
431.800 1.747 0
432.050 1.748 0
432.300 1.748 0
432.550 1.749 0
432.800 1.749 0
433.050 1.750 0
433.300 1.751 0
433.550 1.751 0
433.800 1.752 0
434.050 1.752 0
434.300 1.753 0
434.550 1.753 0
434.800 1.754 0
435.050 1.755 0
435.300 1.755 0
435.550 1.756 0
435.800 1.756 0
436.050 1.757 0
436.300 1.757 0
436.550 1.758 0
436.800 1.758 0
437.050 1.759 0
437.300 1.759 0
437.550 1.759 0
437.800 1.759 0
438.050 1.760 0
438.300 1.760 0
438.550 1.760 0
438.800 1.760 0
439.050 1.760 0
439.300 1.760 0
439.550 1.760 0
439.800 1.760 0
440.050 1.760 0
440.300 1.760 0
440.550 1.760 0
440.800 1.760 0
441.050 1.760 0
441.300 1.760 0
441.550 1.760 0
441.800 1.760 0
442.050 1.760 0
442.300 1.760 0
442.550 1.760 0
442.800 1.760 0
443.050 1.759 0
443.300 1.759 0
443.550 1.759 0
443.800 1.759 0
444.050 1.759 0
444.300 1.759 0
444.550 1.759 0
444.800 1.759 0
445.050 1.759 0
445.300 1.759 0
445.550 1.759 0
445.800 1.759 0
446.050 1.759 0
446.300 1.759 0
446.550 1.759 0
446.800 1.759 0
447.050 1.759 0
447.300 1.759 0
447.550 1.759 0
447.800 1.759 0
448.050 1.759 0
448.300 1.759 0
448.550 1.759 0
448.800 1.759 0
449.050 1.759 0
449.300 1.759 0
449.550 1.759 0
449.800 1.759 0
450.050 1.759 0
450.300 1.759 0
450.550 1.759 0
450.800 1.759 0
451.050 1.759 0
451.300 1.759 0
451.550 1.759 0
451.800 1.758 0
452.050 1.758 0
452.300 1.758 0
452.550 1.758 0
452.800 1.758 0
453.050 1.758 0
453.300 1.758 0
453.550 1.758 0
453.800 1.758 0
454.050 1.758 0
454.300 1.757 0
454.550 1.757 0
454.800 1.757 0
455.050 1.757 0
455.300 1.757 0
455.550 1.757 0
455.800 1.756 0
456.050 1.756 0
456.300 1.756 0
456.550 1.756 0
456.800 1.756 0
457.050 1.755 0
457.300 1.755 0
457.550 1.755 0
457.800 1.755 0
458.050 1.754 0
458.300 1.754 0
458.550 1.753 0
458.800 1.752 0
459.050 1.752 0
459.300 1.751 0
459.550 1.751 0
459.800 1.750 0
460.050 1.749 0
460.300 1.749 0
460.550 1.748 0
460.800 1.747 0
461.050 1.747 0
461.300 1.746 0
461.550 1.745 0
461.800 1.744 0
462.050 1.744 0
462.300 1.743 0
462.550 1.742 0
462.800 1.742 0
463.050 1.741 0
463.300 1.740 0
463.550 1.740 0
463.800 1.739 0
464.050 1.738 0
464.300 1.738 0
464.550 1.737 0
464.800 1.736 0
465.050 1.736 0
465.300 1.736 0
465.550 1.735 0
465.800 1.735 0
466.050 1.735 0
466.300 1.735 0
466.550 1.735 0
466.800 1.734 0
467.050 1.734 0
467.300 1.734 0
467.550 1.734 0
467.800 1.734 0
468.050 1.734 0
468.300 1.734 0
468.550 1.734 0
468.800 1.733 0
469.050 1.733 0
469.300 1.733 0
469.550 1.733 0
469.800 1.733 0
470.050 1.733 0
470.300 1.733 0
470.550 1.732 0
470.800 1.732 0
471.050 1.732 0
471.300 1.732 0
471.550 1.732 0
471.800 1.732 0
472.050 1.731 0
472.300 1.731 0
472.550 1.730 0
472.800 1.730 0
473.050 1.729 0
473.300 1.728 0
473.550 1.728 0
473.800 1.727 0
474.050 1.726 0
474.300 1.725 0
474.550 1.725 0
474.800 1.724 0
475.050 1.723 0
475.300 1.722 0
475.550 1.722 0
475.800 1.721 0
476.050 1.720 0
476.300 1.719 0
476.550 1.719 0
476.800 1.718 0
477.050 1.717 0
477.300 1.716 0
477.550 1.716 0
477.800 1.715 0
478.050 1.714 0
478.300 1.713 0
478.550 1.713 0
478.800 1.712 0
479.050 1.711 0
479.300 1.711 0
479.550 1.710 0
479.800 1.710 0
480.050 1.709 0
480.300 1.709 0
480.550 1.709 0
480.800 1.708 0
481.050 1.708 0
481.300 1.708 0
481.550 1.708 0
481.800 1.707 0
482.050 1.707 0
482.300 1.707 0
482.550 1.707 0
482.800 1.706 0
483.050 1.706 0
483.300 1.706 0
483.550 1.706 0
483.800 1.706 0
484.050 1.705 0
484.300 1.705 0
484.550 1.705 0
484.800 1.705 0
485.050 1.705 0
485.300 1.704 0
485.550 1.704 0
485.800 1.704 0
486.050 1.704 0
486.300 1.704 0
486.550 1.703 0
486.800 1.703 0
487.050 1.703 0
487.300 1.703 0
487.550 1.702 0
487.800 1.702 0
488.050 1.701 0
488.300 1.701 0
488.550 1.700 0
488.800 1.700 0
489.050 1.700 0
489.300 1.699 0
489.550 1.699 0
489.800 1.698 0
490.050 1.698 0
490.300 1.697 0
490.550 1.697 0
490.800 1.696 0
491.050 1.696 0
491.300 1.695 0
491.550 1.695 0
491.800 1.694 0
492.050 1.694 0
492.300 1.693 0
492.550 1.693 0
492.800 1.692 0
493.050 1.692 0
493.300 1.691 0
493.550 1.691 0
493.800 1.690 0
494.050 1.690 0
494.300 1.689 0
494.550 1.689 0
494.800 1.688 0
495.050 1.688 0
495.300 1.688 0
495.550 1.687 0
495.800 1.687 0
496.050 1.686 0
496.300 1.686 0
496.550 1.685 0
496.800 1.685 0
497.050 1.684 0
497.300 1.684 0
497.550 1.683 0
497.800 1.683 0
498.050 1.682 0
498.300 1.682 0
498.550 1.681 0
498.800 1.681 0
499.050 1.681 0
499.300 1.680 0
499.550 1.680 0
499.800 1.679 0
500.050 1.679 0
500.300 1.678 0
500.550 1.678 0
500.800 1.677 0
501.050 1.677 0
501.300 1.677 0
501.550 1.676 0
501.800 1.676 0
502.050 1.675 0
502.300 1.675 0
502.550 1.674 0
502.800 1.674 0
503.050 1.674 0
503.300 1.673 0
503.550 1.673 0
503.800 1.673 0
504.050 1.672 0
504.300 1.672 0
504.550 1.672 0
504.800 1.671 0
505.050 1.671 0
505.300 1.670 0
505.550 1.670 0
505.800 1.670 0
506.050 1.669 0
506.300 1.669 0
506.550 1.669 0
506.800 1.668 0
507.050 1.668 0
507.300 1.667 0
507.550 1.667 0
507.800 1.667 0
508.050 1.666 0
508.300 1.666 0
508.550 1.666 0
508.800 1.665 0
509.050 1.665 0
509.300 1.664 0
509.550 1.664 0
509.800 1.664 0
510.050 1.663 0
510.300 1.663 0
510.550 1.662 0
510.800 1.661 0
511.050 1.661 0
511.300 1.660 0
511.550 1.660 0
511.800 1.659 0
512.050 1.659 0
512.300 1.658 0
512.550 1.658 0
512.800 1.657 0
513.050 1.656 0
513.300 1.656 0
513.550 1.655 0
513.800 1.655 0
514.050 1.654 0
514.300 1.654 0
514.550 1.653 0
514.800 1.653 0
515.050 1.652 0
515.300 1.652 0
515.550 1.651 0
515.800 1.651 0
516.050 1.650 0
516.300 1.650 0
516.550 1.649 0
516.800 1.649 0
517.050 1.648 0
517.300 1.648 0
517.550 1.647 0
517.800 1.647 0
518.050 1.647 0
518.300 1.647 0
518.550 1.647 0
518.800 1.647 0
519.050 1.647 0
519.300 1.647 0
519.550 1.647 0
519.800 1.647 0
520.050 1.647 0
520.300 1.647 0
520.550 1.647 0
520.800 1.647 0
521.050 1.647 0
521.300 1.646 0
521.550 1.646 0
521.800 1.646 0
522.050 1.646 0
522.300 1.646 0
522.550 1.646 0
522.800 1.646 0
523.050 1.646 0
523.300 1.646 0
523.550 1.646 0
523.800 1.646 0
524.050 1.646 0
524.300 1.646 0
524.550 1.646 0
524.800 1.646 0
525.050 1.645 0
525.300 1.645 0
525.550 1.645 0
525.800 1.645 0
526.050 1.644 0
526.300 1.643 0
526.550 1.643 0
526.800 1.642 0
527.050 1.641 0
527.300 1.640 0
527.550 1.640 0
527.800 1.639 0
528.050 1.638 0
528.300 1.637 0
528.550 1.636 0
528.800 1.635 0
529.050 1.635 0
529.300 1.634 0
529.550 1.633 0
529.800 1.632 0
530.050 1.631 0
530.300 1.630 0
530.550 1.630 0
530.800 1.629 0
531.050 1.628 0
531.300 1.627 0
531.550 1.626 0
531.800 1.625 0
532.050 1.625 0
532.300 1.624 0
532.550 1.623 0
532.800 1.622 0
533.050 1.622 0
533.300 1.621 0
533.550 1.620 0
533.800 1.620 0
534.050 1.619 0
534.300 1.619 0
534.550 1.619 0
534.800 1.619 0
535.050 1.619 0
535.300 1.619 0
535.550 1.619 0
535.800 1.619 0
536.050 1.619 0
536.300 1.619 0
536.550 1.619 0
536.800 1.619 0
537.050 1.619 0
537.300 1.619 0
537.550 1.619 0
537.800 1.619 0
538.050 1.619 0
538.300 1.619 0
538.550 1.619 0
538.800 1.619 0
539.050 1.619 0
539.300 1.619 0
539.550 1.619 0
539.800 1.619 0
540.050 1.619 0
540.300 1.619 0
540.550 1.619 0
540.800 1.619 0
541.050 1.619 0
541.300 1.619 0
541.550 1.619 0
541.800 1.619 0
542.050 1.619 0
542.300 1.619 0
542.550 1.618 0
542.800 1.618 0
543.050 1.617 0
543.300 1.616 0
543.550 1.616 0
543.800 1.615 0
544.050 1.614 0
544.300 1.613 0
544.550 1.612 0
544.800 1.612 0
545.050 1.611 0
545.300 1.610 0
545.550 1.609 0
545.800 1.608 0
546.050 1.608 0
546.300 1.607 0
546.550 1.606 0
546.800 1.605 0
547.050 1.604 0
547.300 1.604 0
547.550 1.603 0
547.800 1.602 0
548.050 1.601 0
548.300 1.600 0
548.550 1.599 0
548.800 1.599 0
549.050 1.598 0
549.300 1.597 0
549.550 1.596 0
549.800 1.596 0
550.050 1.595 0
550.300 1.594 0
550.550 1.594 0
550.800 1.593 0
551.050 1.593 0
551.300 1.593 0
551.550 1.593 0
551.800 1.593 0
552.050 1.592 0
552.300 1.592 0
552.550 1.592 0
552.800 1.592 0
553.050 1.592 0
553.300 1.592 0
553.550 1.592 0
553.800 1.592 0
554.050 1.592 0
554.300 1.592 0
554.550 1.592 0
554.800 1.592 0
555.050 1.592 0
555.300 1.592 0
555.550 1.592 0
555.800 1.592 0
556.050 1.592 0
556.300 1.592 0
556.550 1.592 0
556.800 1.592 0
557.050 1.592 0
557.300 1.592 0
557.550 1.592 0
557.800 1.591 0
558.050 1.591 0
558.300 1.591 0
558.550 1.591 0
558.800 1.591 0
559.050 1.591 0
559.300 1.591 0
559.550 1.590 0
559.800 1.590 0
560.050 1.589 0
560.300 1.589 0
560.550 1.588 0
560.800 1.588 0
561.050 1.587 0
561.300 1.587 0
561.550 1.586 0
561.800 1.586 0
562.050 1.585 0
562.300 1.585 0
562.550 1.584 0
562.800 1.584 0
563.050 1.583 0
563.300 1.583 0
563.550 1.582 0
563.800 1.581 0
564.050 1.581 0
564.300 1.580 0
564.550 1.580 0
564.800 1.579 0
565.050 1.579 0
565.300 1.578 0
565.550 1.577 0
565.800 1.577 0
566.050 1.576 0
566.300 1.576 0
566.550 1.575 0
566.800 1.575 0
567.050 1.574 0
567.300 1.573 0
567.550 1.573 0
567.800 1.572 0
568.050 1.572 0
568.300 1.572 0
568.550 1.571 0
568.800 1.571 0
569.050 1.571 0
569.300 1.571 0
569.550 1.570 0
569.800 1.570 0
570.050 1.570 0
570.300 1.569 0
570.550 1.569 0
570.800 1.569 0
571.050 1.569 0
571.300 1.568 0
571.550 1.568 0
571.800 1.568 0
572.050 1.568 0
572.300 1.567 0
572.550 1.567 0
572.800 1.567 0
573.050 1.567 0
573.300 1.566 0
573.550 1.566 0
573.800 1.566 0
574.050 1.566 0
574.300 1.565 0
574.550 1.565 0
574.800 1.565 0
575.050 1.565 0
575.300 1.564 0
575.550 1.564 0
575.800 1.564 0
576.050 1.564 0
576.300 1.563 0
576.550 1.563 0
576.800 1.563 0
577.050 1.562 0
577.300 1.562 0
577.550 1.562 0
577.800 1.561 0
578.050 1.561 0
578.300 1.561 0
578.550 1.560 0
578.800 1.560 0
579.050 1.559 0
579.300 1.559 0
579.550 1.559 0
579.800 1.558 0
580.050 1.558 0
580.300 1.558 0
580.550 1.557 0
580.800 1.557 0
581.050 1.556 0
581.300 1.556 0
581.550 1.556 0
581.800 1.555 0
582.050 1.555 0
582.300 1.554 0
582.550 1.554 0
582.800 1.554 0
583.050 1.553 0
583.300 1.553 0
583.550 1.552 0
583.800 1.552 0
584.050 1.551 0
584.300 1.551 0
584.550 1.551 0
584.800 1.550 0
585.050 1.550 0
585.300 1.549 0
585.550 1.549 0
585.800 1.549 0
586.050 1.548 0
586.300 1.548 0
586.550 1.547 0
586.800 1.547 0
587.050 1.547 0
587.300 1.546 0
587.550 1.546 0
587.800 1.545 0
588.050 1.545 0
588.300 1.545 0
588.550 1.544 0
588.800 1.544 0
589.050 1.543 0
589.300 1.543 0
589.550 1.543 0
589.800 1.542 0
590.050 1.542 0
590.300 1.541 0
590.550 1.541 0
590.800 1.541 0
591.050 1.540 0
591.300 1.540 0
591.550 1.539 0
591.800 1.539 0
592.050 1.539 0
592.300 1.538 0
592.550 1.538 0
592.800 1.538 0
593.050 1.537 0
593.300 1.537 0
593.550 1.537 0
593.800 1.536 0
594.050 1.536 0
594.300 1.535 0
594.550 1.535 0
594.800 1.535 0
595.050 1.535 0
595.300 1.534 0
595.550 1.534 0
595.800 1.534 0
596.050 1.534 0
596.300 1.533 0
596.550 1.533 0
596.800 1.533 0
597.050 1.533 0
597.300 1.532 0
597.550 1.532 0
597.800 1.532 0
598.050 1.532 0
598.300 1.531 0
598.550 1.531 0
598.800 1.531 0
599.050 1.531 0
599.300 1.530 0
599.550 1.530 0
599.800 1.530 0
600.050 1.530 0
600.300 1.529 0
600.550 1.529 0
600.800 1.529 0
601.050 1.529 0
601.300 1.528 0
601.550 1.528 0
601.800 1.528 0
602.050 1.528 0
602.300 1.527 0
602.550 1.527 0
602.800 1.527 0
603.050 1.527 0
603.300 1.526 0
603.550 1.526 0
603.800 1.526 0
604.050 1.525 0
604.300 1.525 0
604.550 1.524 0
604.800 1.524 0
605.050 1.524 0
605.300 1.523 0
605.550 1.523 0
605.800 1.522 0
606.050 1.522 0
606.300 1.521 0
606.550 1.521 0
606.800 1.520 0
607.050 1.520 0
607.300 1.519 0
607.550 1.519 0
607.800 1.518 0
608.050 1.518 0
608.300 1.518 0
608.550 1.517 0
608.800 1.517 0
609.050 1.516 0
609.300 1.516 0
609.550 1.515 0
609.800 1.515 0
610.050 1.514 0
610.300 1.514 0
610.550 1.514 0
610.800 1.513 0
611.050 1.513 0
611.300 1.512 0
611.550 1.512 0
611.800 1.511 0
612.050 1.511 0
612.300 1.511 0
612.550 1.510 0
612.800 1.510 0
613.050 1.510 0
613.300 1.509 0
613.550 1.509 0
613.800 1.509 0
614.050 1.509 0
614.300 1.509 0
614.550 1.509 0
614.800 1.509 0
615.050 1.508 0
615.300 1.508 0
615.550 1.508 0
615.800 1.508 0
616.050 1.508 0
616.300 1.508 0
616.550 1.508 0
616.800 1.508 0
617.050 1.508 0
617.300 1.508 0
617.550 1.507 0
617.800 1.507 0
618.050 1.507 0
618.300 1.507 0
618.550 1.507 0
618.800 1.507 0
619.050 1.507 0
619.300 1.507 0
619.550 1.507 0
619.800 1.507 0
620.050 1.506 0
620.300 1.506 0
620.550 1.506 0
620.800 1.506 0
621.050 1.506 0
621.300 1.506 0
621.550 1.506 0
621.800 1.505 0
622.050 1.505 0
622.300 1.505 0
622.550 1.505 0
622.800 1.504 0
623.050 1.504 0
623.300 1.504 0
623.550 1.503 0
623.800 1.503 0
624.050 1.503 0
624.300 1.502 0
624.550 1.502 0
624.800 1.502 0
625.050 1.501 0
625.300 1.501 0
625.550 1.500 0
625.800 1.500 0
626.050 1.500 0
626.300 1.499 0
626.550 1.499 0
626.800 1.499 0
627.050 1.498 0
627.300 1.498 0
627.550 1.497 0
627.800 1.497 0
628.050 1.497 0
628.300 1.496 0
628.550 1.496 0
628.800 1.496 0
629.050 1.495 0
629.300 1.495 0
629.550 1.494 0
629.800 1.494 0
630.050 1.494 0
630.300 1.493 0
630.550 1.493 0
630.800 1.493 0
631.050 1.492 0
631.300 1.492 0
631.550 1.491 0
631.800 1.491 0
632.050 1.491 0
632.300 1.490 0
632.550 1.490 0
632.800 1.489 0
633.050 1.489 0
633.300 1.489 0
633.550 1.488 0
633.800 1.488 0
634.050 1.488 0
634.300 1.487 0
634.550 1.487 0
634.800 1.486 0
635.050 1.486 0
635.300 1.486 0
635.550 1.485 0
635.800 1.485 0
636.050 1.484 0
636.300 1.484 0
636.550 1.484 0
636.800 1.483 0
637.050 1.483 0
637.300 1.482 0
637.550 1.482 0
637.800 1.482 0
638.050 1.481 0
638.300 1.481 0
638.550 1.480 0
638.800 1.480 0
639.050 1.480 0
639.300 1.479 0
639.550 1.479 0
639.800 1.479 0
640.050 1.478 0
640.300 1.478 0
640.550 1.477 0
640.800 1.477 0
641.050 1.477 0
641.300 1.476 0
641.550 1.476 0
641.800 1.475 0
642.050 1.475 0
642.300 1.475 0
642.550 1.474 0
642.800 1.474 0
643.050 1.473 0
643.300 1.473 0
643.550 1.473 0
643.800 1.472 0
644.050 1.472 0
644.300 1.471 0
644.550 1.471 0
644.800 1.471 0
645.050 1.470 0
645.300 1.470 0
645.550 1.469 0
645.800 1.469 0
646.050 1.469 0
646.300 1.468 0
646.550 1.468 0
646.800 1.467 0
647.050 1.467 0
647.300 1.467 0
647.550 1.466 0
647.800 1.466 0
648.050 1.465 0
648.300 1.465 0
648.550 1.465 0
648.800 1.464 0
649.050 1.464 0
649.300 1.463 0
649.550 1.463 0
649.800 1.462 0
650.050 1.462 0
650.300 1.462 0
650.550 1.461 0
650.800 1.461 0
651.050 1.460 0
651.300 1.460 0
651.550 1.460 0
651.800 1.459 0
652.050 1.459 0
652.300 1.458 0
652.550 1.458 0
652.800 1.458 0
653.050 1.457 0
653.300 1.457 0
653.550 1.456 0
653.800 1.456 0
654.050 1.456 0
654.300 1.455 0
654.550 1.455 0
654.800 1.454 0
655.050 1.454 0
655.300 1.454 0
655.550 1.453 0
655.800 1.453 0
656.050 1.452 0
656.300 1.452 0
656.550 1.452 0
656.800 1.451 0
657.050 1.451 0
657.300 1.450 0
657.550 1.450 0
657.800 1.450 0
658.050 1.449 0
658.300 1.449 0
658.550 1.448 0
658.800 1.448 0
659.050 1.448 0
659.300 1.447 0
659.550 1.447 0
659.800 1.446 0
660.050 1.446 0
660.300 1.445 0
660.550 1.445 0
660.800 1.445 0
661.050 1.444 0
661.300 1.444 0
661.550 1.443 0
661.800 1.443 0
662.050 1.443 0
662.300 1.442 0
662.550 1.442 0
662.800 1.441 0
663.050 1.441 0
663.300 1.441 0
663.550 1.440 0
663.800 1.440 0
664.050 1.439 0
664.300 1.439 0
664.550 1.439 0
664.800 1.438 0
665.050 1.438 0
665.300 1.437 0
665.550 1.437 0
665.800 1.437 0
666.050 1.436 0
666.300 1.436 0
666.550 1.435 0
666.800 1.435 0
667.050 1.434 0
667.300 1.434 0
667.550 1.434 0
667.800 1.433 0
668.050 1.433 0
668.300 1.432 0
668.550 1.432 0
668.800 1.432 0
669.050 1.431 0
669.300 1.431 0
669.550 1.431 0
669.800 1.430 0
670.050 1.430 0
670.300 1.429 0
670.550 1.429 0
670.800 1.429 0
671.050 1.428 0
671.300 1.428 0
671.550 1.428 0
